brand,model,generation,modification,base_price
Opel,Corsa,B (1993—2000),1.0 MT (54 л.с.),97606.17829457365
Opel,Corsa,C (2000—2003),1.2 AMT (75 л.с.),185099.9019607843
Opel,Corsa,C рестайлинг (2003—2006),1.2 AMT (75 л.с.),200662.36403508772
Opel,Corsa,D (2006—2010),1.0 MT (60 л.с.),268139.9334221039
Opel,Corsa,D (2006—2010),1.2 AMT (80 л.с.),315247.3654042989
Opel,Corsa,D (2006—2010),1.2 MT (80 л.с.),294698.5211469534
Opel,Corsa,D (2006—2010),1.2 MT (85 л.с.),303837.7868852459
Opel,Corsa,D (2006—2010),1.4 AT (90 л.с.),393033.2134268537
Opel,Corsa,D (2006—2010),1.4 MT (100 л.с.),316987.046875
Opel,Corsa,D (2006—2010),1.4 MT (90 л.с.),323498.85133795836
Opel,Corsa,D рестайлинг (2010—2011),1.4 MT (101 л.с.),417615.3846153846
Opel,Corsa,D рестайлинг 2 (2011—2014),1.2 AMT (85 л.с.),495551.43276283616
Opel,Corsa,D рестайлинг 2 (2011—2014),1.2 MT (85 л.с.),475816.163507109
Opel,Corsa,D рестайлинг 2 (2011—2014),1.4 AT (100 л.с.),592952.8477011494
Opel,Corsa,D рестайлинг 2 (2011—2014),1.4 AT (101 л.с.),614838.4795417349
Opel,Frontera,A (1992—1998),2.0 4WD MT (115 л.с.),234173.43827160494
Opel,Frontera,A (1992—1998),2.2 4WD MT (136 л.с.),232068.9568965517
Opel,Frontera,A (1992—1998),2.4 4WD MT (125 л.с.),203306.31474103587
Opel,Frontera,B (1998—2001),2.2 D 4WD AT (116 л.с.),335922.22222222225
Opel,Frontera,B (1998—2001),2.2 D 4WD MT (116 л.с.),312556.2380952381
Opel,Insignia,I (2008—2013),1.8 MT (140 л.с.),669178.9148514852
Opel,Insignia,I (2008—2013),2.0 DTH 4WD AT (160 л.с.),897544.45
Opel,Insignia,I (2008—2013),2.0 DTH AT (160 л.с.),773227.2307692308
Opel,Insignia,I (2008—2013),2.0 Turbo 4WD AT (220 л.с.),742153.2467532468
Opel,Insignia,I (2008—2013),2.0 Turbo AT (220 л.с.),743662.1311827957
Opel,Insignia,II (2017—2020),1.6 CDTi AT (136 л.с.),1590667.1739130435
Opel,Kadett,E (1984—1989),1.3 MT (60 л.с.),54060.836956521736
Opel,Kadett,E (1984—1989),1.8 MT (84 л.с.),51947.36842105263
Opel,Meriva,A рестайлинг (2006—2010),1.4 MT (90 л.с.),326329.4111498258
Opel,Meriva,A рестайлинг (2006—2010),1.6 AMT (105 л.с.),326919.4653979239
Opel,Meriva,A рестайлинг (2006—2010),1.6 MT (105 л.с.),338947.9393414211
Opel,Meriva,B (2010—2014),1.4 AT (120 л.с.),706316.9234972678
Opel,Meriva,B (2010—2014),1.4 MT (100 л.с.),599953.2201257861
Opel,Meriva,B (2010—2014),1.4 MT (140 л.с.),592083.1574468085
Opel,Mokka,I (2012—2016),1.4 Turbo 4WD MT (140 л.с.),894205.9375
Opel,Mokka,I (2012—2016),1.4 Turbo AT (140 л.с.),991112.1417624521
Opel,Mokka,I (2012—2016),1.8 4WD AT (140 л.с.),1016009.6302746149
Opel,Mokka,I (2012—2016),1.8 AT (140 л.с.),975285.7142857143
Opel,Mokka,I (2012—2016),1.8 MT (140 л.с.),875571.6536082474
Opel,Movano,A (1998—2010),2.5 DCI MT (115 л.с.),495642.34375
Opel,Omega,A (1984—1994),1.8 MT (90 л.с.),65099.9
Opel,Omega,A (1984—1994),2.0 MT (115 л.с.),70043.54166666667
Opel,Omega,B (1994—1999),2.0 AT (116 л.с.),132678.55357142858
Opel,Omega,B (1994—1999),2.0 MT (136 л.с.),122240.55424528301
Opel,Omega,B (1994—1999),3.0 MT (211 л.с.),155312.5
Opel,Omega,B рестайлинг (1999—2004),2.0 AT (136 л.с.),162866.66666666666
Opel,Omega,B рестайлинг (1999—2004),2.0 MT (136 л.с.),163651.83333333334
Opel,Omega,B рестайлинг (1999—2004),2.2 AT (144 л.с.),213176.3392857143
Opel,Omega,B рестайлинг (1999—2004),2.2 DTI MT (120 л.с.),223734.2857142857
Opel,Tigra,A (1994—2001),1.6 MT (106 л.с.),126777.77777777778
Opel,Vectra,A (1988—1995),1.6 MT (75 л.с.),69999.91876208897
Opel,Vectra,A (1988—1995),1.6 MT (82 л.с.),74160.46666666666
Opel,Vectra,A (1988—1995),2.0 AT (116 л.с.),102894.73684210527
Opel,Vectra,B (1995—2000),1.6 MT (100 л.с.),120070.81072351421
Opel,Vectra,B (1995—2000),1.6 MT (75 л.с.),105929.5201342282
Opel,Vectra,B (1995—2000),1.8 AT (116 л.с.),137878.45384615383
Opel,Vectra,B (1995—2000),2.0 AT (136 л.с.),141399.11842105264
Opel,Vectra,B (1995—2000),2.0 MT (136 л.с.),120785.95061728395
Opel,Vectra,B рестайлинг (1999—2002),1.6 MT (100 л.с.),161420.22469982848
Opel,Vectra,B рестайлинг (1999—2002),1.8 MT (125 л.с.),173901.8
Opel,Vectra,B рестайлинг (1999—2002),2.0 MT (101 л.с.),158285.67532467534
Opel,Vectra,C рестайлинг (2005—2008),1.8 AMT (140 л.с.),371875.1191919192
Opel,Vectra,C рестайлинг (2005—2008),1.8 MT (140 л.с.),402797.0606435643
Opel,Vectra,C рестайлинг (2005—2008),2.2 AT (155 л.с.),404248.01968503935
Opel,Zafira,A (1999—2003),1.6 MT (101 л.с.),228886.31838565023
Opel,Zafira,A (1999—2003),1.6 MT (97 л.с.),241600.0
Opel,Zafira,B рестайлинг (2008—2014),1.6 MT (115 л.с.),530284.880952381
Opel,Zafira,B рестайлинг (2008—2014),1.7 CDTI MT (125 л.с.),552536.3414634146
Opel,Zafira,B рестайлинг (2008—2014),1.8 AMT (140 л.с.),565876.8162583519
Opel,Zafira,B рестайлинг (2008—2014),1.8 MT (140 л.с.),626722.485915493
Opel,Zafira,B рестайлинг (2008—2014),2.2 AT (150 л.с.),586363.6363636364
Opel,Zafira,C (2011—2016),1.4 Turbo AT (140 л.с.),980605.8781362007
Opel,Zafira,C (2011—2016),2.0 CDTI AT (165 л.с.),1050499.16
Opel,Zafira,C рестайлинг (2016—2019),2.0 CDTi AT (130 л.с.),1437143.4782608696
Peugeot,107,I рестайлинг (2009—2012),1.0 MT (68 л.с.),349704.0722891566
Peugeot,206,I (1998—2012),1.6 MT (109 л.с.),198708.95283018867
Peugeot,206,I (1998—2012),2.0 MT (135 л.с.),340250.0
Peugeot,207,I (2006—2009),1.4 AMT (90 л.с.),321431.9482758621
Peugeot,207,I (2006—2009),1.4 HDi MT (70 л.с.),320562.4375
Peugeot,207,I (2006—2009),1.4 MT (90 л.с.),294180.4756097561
Peugeot,207,I (2006—2009),1.6 AT (120 л.с.),337632.32833957556
Peugeot,207,I рестайлинг (2009—2015),1.4 AMT (90 л.с.),353747.031598513
Peugeot,3008,I (2009—2013),1.6 AT (150 л.с.),699857.8263386396
Peugeot,301,I (2012—2016),1.2 MT (72 л.с.),439179.82857142854
Peugeot,301,I (2012—2016),1.6 MT (115 л.с.),496345.2727272727
Peugeot,306,I (1993—2002),1.6 MT (89 л.с.),112440.0
Peugeot,307,3C (2001—2005),1.6 MT (109 л.с.),201218.43036211698
Peugeot,307,3C (2001—2005),2.0 AT (137 л.с.),222725.14042553192
Peugeot,307,3C рестайлинг (2005—2008),1.6 AT (109 л.с.),310985.6072463768
Peugeot,307,3C рестайлинг (2005—2008),1.6 MT (109 л.с.),285410.7441441441
Peugeot,307,3C рестайлинг (2005—2008),2.0 AT (140 л.с.),420894.63909774437
Peugeot,308,I рестайлинг (2011—2015),1.6 MT (120 л.с.),446600.63942307694
Peugeot,4007,I (2007—2012),2.4 4WD CVT (170 л.с.),823785.531986532
Peugeot,4007,I (2007—2012),2.4 4WD MT (170 л.с.),790904.7619047619
Peugeot,406,I (1995—2003),1.8 MT (90 л.с.),116337.10989010989
Peugeot,406,I рестайлинг (1999—2005),1.7 AT (116 л.с.),165793.56880733944
Peugeot,406,I рестайлинг (1999—2005),1.8 MT (110 л.с.),169418.17224880384
Peugeot,407,I (2004—2011),1.7 MT (125 л.с.),305519.5014164306
Peugeot,407,I (2004—2011),2.0 AT (136 л.с.),298690.637254902
Peugeot,407,I (2004—2011),2.0 AT (140 л.с.),329696.2351543943
Peugeot,407,I (2004—2011),2.9 AT (211 л.с.),546942.0877192982
Peugeot,408,I (2012—2017),1.6 AT (120 л.с.),575121.4806265457
Peugeot,408,I (2012—2017),1.6 AT (150 л.с.),566255.3549488054
Peugeot,408,I (2012—2017),1.6 MT (115 л.с.),582806.331632653
Peugeot,5008,II (2017—2020),1.6 AT (150 л.с.),2302174.0
Peugeot,607,I (2000—2004),2.9 AT (207 л.с.),244741.35714285713
Peugeot,Boxer,II (2006—2014),2.2 HDi MT (120 л.с.),778564.9771043771
Peugeot,Boxer,II рестайлинг (2014—2023),2.2 HDi MT (130 л.с.),1920442.2514285715
Peugeot,Boxer,II рестайлинг (2014—2023),2.2 HDi MT (150 л.с.),2130187.4375
Peugeot,Partner,I (1997—2002),1.9 D MT (69 л.с.),145035.07894736843
Peugeot,Partner,I рестайлинг (2002—2012),1.4 MT (75 л.с.),278374.475
Peugeot,Partner,II (2008—2012),1.6 HDi MT (90 л.с.),486808.9537815126
Peugeot,Traveller,I (2016—2023),2.0 HDi AT (150 л.с.),3035365.904109589
Peugeot,Traveller,I (2016—2023),2.0 HDi AT (150 л.с.) L3,3213282.466666667
Pontiac,Trans Sport,I (1989—1996),3.1 AT (122 л.с.),136375.0
Pontiac,Vibe,I (2002—2004),1.8 AT (130 л.с.),392927.6842105263
Porsche,Cayenne,II (2010—2014),3.0 AT (245 л.с.),2632854.987012987
Porsche,Cayenne,II (2010—2014),3.6 AT (300 л.с.),2297164.4337899545
Porsche,Cayenne,II рестайлинг (2014—2018),3.0 AT (245 л.с.),4326112.671304348
Porsche,Cayenne,II рестайлинг (2014—2018),3.6 AT (300 л.с.),3849242.1333333333
Porsche,Cayenne,III (2017—2023),3.0 4WD AT (340 л.с.),8215870.532178218
Porsche,Cayenne GTS,957 рестайлинг (2007—2010),4.8 AT (405 л.с.),1042143.1710526316
Porsche,Cayenne GTS,II рестайлинг (2014—2018),3.6 AT (440 л.с.),4548642.3875969
Porsche,Cayenne S,I (2002—2007),4.5 AT (340 л.с.),588429.3271604938
Porsche,Cayenne S,I рестайлинг (2007—2010),4.8 AT (385 л.с.),910199.3621495328
Porsche,Cayenne S,II (2010—2014),4.8 AT (400 л.с.),1997556.3066954643
Porsche,Cayenne S,III (2017—2023),2.9 4WD AT (440 л.с.),8720557.971014492
Porsche,Cayenne Turbo,I (2002—2007),4.5 AT (450 л.с.),620543.9903381643
Porsche,Cayenne Turbo,I рестайлинг (2007—2010),4.8 AT (500 л.с.),1004536.2925373134
Porsche,Cayenne Turbo,II (2010—2014),4.8 AT (500 л.с.),2367208.852017937
Porsche,Macan,I рестайлинг (2018—2023),2.0 4WD PDK (252 л.с.),5734551.37804878
Porsche,Macan S,I (2014—2019),3.0 4WD PDK (245 л.с.),4059431.049723757
Porsche,Macan Turbo,I (2014—2019),3.6 4WD PDK (400 л.с.),3165283.4695652174
Porsche,Panamera 4,970 (2009—2013),3.6 PDK (300 л.с.),2358145.0344827585
Porsche,Panamera 4S,971 (2016—2020),2.9 4WD PDK (440 л.с.),7489044.375
Porsche,Panamera GTS,970 (2009—2013),4.8 PDK (430 л.с.),2929364.294117647
Porsche,Panamera Turbo,970 (2009—2013),4.8 PDK (500 л.с.),2519850.7372262776
Ravon,Gentra,I (2015—2023),1.5 AT (107 л.с.),582757.1666666666
Ravon,Gentra,I (2015—2023),1.5 MT (107 л.с.),521975.0425531915
Ravon,Nexia,I (2015—2023),1.5 AT (106 л.с.),627258.8087431694
Ravon,R2,I рестайлинг (2016—2023),1.3 AT (85 л.с.),621792.0283975659
Renault,19,II (1992—2002),1.4 MT (72 л.с.),79474.98333333334
Renault,Arkana,I (2019—2023),1.3 TCe CVT (150 л.с.),1678029.1969949917
Renault,Arkana,I (2019—2023),1.6 4WD MT (114 л.с.),1670814.9129411764
Renault,Arkana,I (2019—2023),1.6 MT (114 л.с.),1558069.721189591
Renault,Arkana,I (2019—2023),1.6 СVT (114 л.с.),1614657.20591133
Renault,Clio,II (1998—2002),1.4 MT (75 л.с.),135213.19294990724
Renault,Clio,II рестайлинг 2 (2003—2013),1.4 AT (98 л.с.),224659.83076923076
Renault,Clio,III рестайлинг (2009—2014),1.5 dCi MT (86 л.с.),413842.05263157893
Renault,Clio,IV рестайлинг (2016—2023),1.5 dCi MT (90 л.с.),1042258.6206896552
Renault,Dokker,I (2012—2023),1.5 dCi MT (90 л.с.),1104553.1595744682
Renault,Duster,I (2010—2015),1.5 dCi 4WD MT (90 л.с.),757914.3698193411
Renault,Duster,I (2010—2015),1.6 MT (102 л.с.),699293.4104956269
Renault,Duster,I (2010—2015),2.0 4WD AT (135 л.с.),857369.4003436426
Renault,Duster,I (2010—2015),2.0 AT (135 л.с.),762172.3819444445
Renault,Duster,I рестайлинг (2015—2021),1.6 4WD MT (114 л.с.),1042967.8193096009
Renault,Duster,I рестайлинг (2015—2021),1.6 MT (114 л.с.),944262.9184234648
Renault,Duster,I рестайлинг (2015—2021),2.0 4WD AT (143 л.с.),1189134.9613502936
Renault,Duster,II (2019—2023),1.3 TCe 4WD MT (150 л.с.),1880551.7303664922
Renault,Duster,II (2019—2023),1.6 4WD MT (117 л.с.),1714123.503787879
Renault,Espace,IV рестайлинг (2006—2014),2.0 dCi MT (131 л.с.),651199.2142857143
Renault,Fluence,I (2009—2013),1.6 AT (106 л.с.),525480.7401392112
Renault,Fluence,I (2009—2013),1.6 MT (106 л.с.),523881.71421161824
Renault,Fluence,I (2009—2013),1.6 MT (110 л.с.),530096.6641221374
Renault,Fluence,I (2009—2013),2.0 CVT (138 л.с.),577300.212244898
Renault,Fluence,I рестайлинг (2013—2017),1.6 MT (106 л.с.),617783.9211956522
Renault,Grand Scenic,II рестайлинг (2006—2009),1.5 dCi MT (105 л.с.),413022.8687150838
Renault,Grand Scenic,III (2009—2012),1.5 dCi MT (105 л.с.),628285.7058823529
Renault,Grand Scenic,III (2009—2012),1.5 dCi MT (110 л.с.),644590.1530054645
Renault,Kadjar,I (2015—2018),1.5 D MT (110 л.с.),1420161.2903225806
Renault,Kangoo,I рестайлинг (2003—2009),1.4 MT (75 л.с.),267805.0515995872
Renault,Kangoo,I рестайлинг (2003—2009),1.5 dCi MT (68 л.с.),327999.9797979798
Renault,Kangoo,I рестайлинг (2003—2009),1.5 dCi MT (80 л.с.),319073.2978723404
Renault,Kangoo,II (2008—2013),1.6 MT (84 л.с.),585906.9432432433
Renault,Kangoo,II рестайлинг (2013—2023),1.6 MT (102 л.с.),757052.8978494623
Renault,Kaptur,I (2016—2020),1.6 MT (114 л.с.),1172005.9918500409
Renault,Kaptur,I (2016—2020),2.0 4WD AT (143 л.с.),1376446.2263973698
Renault,Kaptur,I (2016—2020),2.0 4WD MT (143 л.с.),1335882.2209211553
Renault,Kaptur,I рестайлинг (2020—2023),1.3 TCe 4WD CVT (150 л.с.),1856044.9696261683
Renault,Kaptur,I рестайлинг (2020—2023),1.6 CVT (114 л.с.),1617526.9010600706
Renault,Kaptur,I рестайлинг (2020—2023),1.6 MT (114 л.с.),1595497.1896551724
Renault,Koleos,I (2008—2011),2.5 4WD CVT (171 л.с.),737476.9492481203
Renault,Koleos,I рестайлинг (2011—2013),2.5 4WD MT (171 л.с.),1071583.3333333333
Renault,Koleos,II (2016—2019),2.0 4WD СVT (144 л.с.),2138798.789473684
Renault,Laguna,I (1993—2001),1.6 MT (107 л.с.),139095.65656565657
Renault,Laguna,II (2001—2005),1.6 MT (107 л.с.),231289.2857142857
Renault,Laguna,II рестайлинг (2005—2008),1.6 MT (112 л.с.),339993.60975609755
Renault,Logan,I рестайлинг (2009—2015),1.6 AT (103 л.с.),450922.75115207373
Renault,Logan,I рестайлинг (2009—2015),1.6 MT (102 л.с.),403652.2058613295
Renault,Logan,II (2012—2018),1.6 AMT (82 л.с.),572117.94
Renault,Logan,II (2012—2018),1.6 AT (102 л.с.),652729.7963683528
Renault,Logan,II (2012—2018),1.6 MT (102 л.с.),561778.2373831776
Renault,Logan,II рестайлинг (2018—2023),1.6 AT (102 л.с.),821451.9026178011
Renault,Logan,II рестайлинг (2018—2023),1.6 MT (113 л.с.),811676.8181818182
Renault,Logan Stepway,I (2018—2023),1.6 MT (82 л.с.),991196.5034642032
Renault,Master,I (1980—2003),2.8 TD MT (114 л.с.),355488.86666666664
Renault,Master,III (2010—2014),2.3 DCI MT (125 л.с.),1204973.4210526317
Renault,Master,III рестайлинг (2014—2023),2.3 DCI FWD MT (125 л.с.),1914975.3450704226
Renault,Megane,I (1995—1999),1.4 MT (75 л.с.),87810.78378378379
Renault,Megane,I рестайлинг (1999—2003),1.4 MT (95 л.с.),154269.70256410257
Renault,Megane,I рестайлинг (1999—2003),1.6 MT (107 л.с.),161295.48071216617
Renault,Megane,II (2002—2006),1.5 dCi MT (82 л.с.),202816.306122449
Renault,Megane,II (2002—2006),1.6 AT (115 л.с.),279536.2792079208
Renault,Megane,II (2002—2006),1.6 MT (115 л.с.),260792.8288347597
Renault,Megane,II рестайлинг (2006—2009),1.5 dCi MT (105 л.с.),351255.6510638298
Renault,Megane,II рестайлинг (2006—2009),1.5 dCi MT (86 л.с.),332261.1369047619
Renault,Megane,II рестайлинг (2006—2009),1.6 AT (115 л.с.),344032.32690187433
Renault,Megane,III (2008—2014),1.5 dCi AMT (110 л.с.),571386.52
Renault,Megane,III (2008—2014),1.5 dCi AT (90 л.с.),513999.93333333335
Renault,Megane,III (2008—2014),1.5 dCi MT (110 л.с.),516779.64459930314
Renault,Megane,III (2008—2014),1.5 dCi MT (90 л.с.),475328.82608695654
Renault,Megane,III (2008—2014),1.6 AT (106 л.с.),582219.1627906977
Renault,Megane,III (2008—2014),1.6 MT (106 л.с.),541140.1860465116
Renault,Megane,III (2008—2014),2.0 CVT (138 л.с.),608107.44
Renault,Megane,III рестайлинг (2012—2014),1.6 MT (106 л.с.),618120.097415507
Renault,Megane,IV (2016—2023),1.5 dCi MT (110 л.с.),1263569.7512195122
Renault,Megane,IV (2016—2023),1.5 dCi MT (115 л.с.),1290394.0714285714
Renault,Sandero,I (2009—2014),1.6 AT (103 л.с.),523265.54907161806
Renault,Sandero,II (2013—2018),1.6 AT (102 л.с.),816521.1315789474
Renault,Sandero,II (2013—2018),1.6 MT (82 л.с.),645339.7329143755
Renault,Sandero,II рестайлинг (2018—2023),1.6 MT (82 л.с.),832445.6738197425
Renault,Sandero Stepway,I (2009—2014),1.6 AT (103 л.с.),634933.668115942
Renault,Sandero Stepway,I (2009—2014),1.6 MT (84 л.с.),576035.9522757402
Renault,Sandero Stepway,II (2013—2018),1.6 AT (102 л.с.),872861.8725099602
Renault,Sandero Stepway,II (2013—2018),1.6 MT (102 л.с.),752679.8954869359
Renault,Sandero Stepway,II (2013—2018),1.6 MT (113 л.с.),848716.4934086628
Renault,Sandero Stepway,II (2013—2018),1.6 MT (82 л.с.),793017.0423412204
Renault,Sandero Stepway,II рестайлинг (2018—2023),1.6 AT (102 л.с.),1105019.1577142857
Renault,Sandero Stepway,II рестайлинг (2018—2023),1.6 CVT (113 л.с.),1164724.243902439
Renault,Sandero Stepway,II рестайлинг (2018—2023),1.6 MT (113 л.с.),1026754.7725988701
Renault,Sandero Stepway,II рестайлинг (2018—2023),1.6 MT (82 л.с.),1027072.1180173092
Renault,Scenic,I (1996—1999),1.6 MT (107 л.с.),131926.66666666666
Renault,Scenic,I рестайлинг (1999—2003),1.6 AT (107 л.с.),221668.18181818182
Renault,Scenic,I рестайлинг (1999—2003),1.6 MT (107 л.с.),209965.5668789809
Renault,Scenic,I рестайлинг (1999—2003),2.0 4WD MT (140 л.с.),301140.5862068966
Renault,Scenic,II рестайлинг (2006—2009),1.5 dCi MT (105 л.с.),383156.95643564354
Renault,Scenic,III рестайлинг (2012—2013),1.6 MT (110 л.с.),739140.5666666667
Renault,Scenic,III рестайлинг 2 (2013—2016),1.6 MT (110 л.с.),857437.3333333334
Renault,Symbol,I (1999—2002),1.4 MT (75 л.с.),155074.98611111112
Renault,Symbol,I рестайлинг (2002—2006),1.4 MT (98 л.с.),197961.1054313099
Renault,Symbol,I рестайлинг 2 (2006—2008),1.4 AT (98 л.с.),281153.91875
Renault,Symbol,I рестайлинг 2 (2006—2008),1.4 MT (75 л.с.),244256.4295028525
Renault,Symbol,ll (2008—2012),1.4 AT (98 л.с.),402033.3436123348
Renault,Trafic,II (2001—2006),1.9 D MT (82 л.с.),576650.0
Renault,Trafic,II (2001—2006),1.9 dCi MT (100 л.с.),790988.8888888889
Rover,75,I рестайлинг (2004—2005),1.8 AT (150 л.с.),299520.8333333333
SEAT,Altea Freetrack,I рестайлинг (2009—2015),2.0 TFSI 4WD AMT (211 л.с.),987844.5675675676
SEAT,Ibiza,II рестайлинг (1999—2002),1.4 MT (60 л.с.),132832.61904761905
SEAT,Leon,II рестайлинг (2009—2012),1.4 TFSI MT (125 л.с.),594690.1379310344
SEAT,Leon,II рестайлинг (2009—2012),1.8 TFSI AMT (160 л.с.),689530.303030303
SEAT,Leon,III (2012—2016),1.2 TFSI MT (105 л.с.),720043.4782608695
SEAT,Toledo,II (1998—2004),1.6 MT (100 л.с.),181028.57142857142
Saab,9-3,II (2002—2008),2.0 AT (210 л.с.),451897.76666666666
Saab,9-5,I рестайлинг (2001—2005),2.3 AT (185 л.с.),290281.40845070424
Saab,9000,I рестайлинг (1991—1998),2.3 MT (147 л.с.),97840.56521739131
Scion,xB,I (2003—2007),1.5 AT (108 л.с.),440790.9090909091
Skoda,Fabia,I (1999—2004),1.4 MT (68 л.с.),193714.72996300863
Skoda,Fabia,I рестайлинг (2004—2007),1.2 MT (64 л.с.),249521.98662207357
Skoda,Fabia,II (2007—2010),1.2 MT (60 л.с.),331585.4528619529
Skoda,Fabia,II (2007—2010),1.2 MT (70 л.с.),335372.03476245655
Skoda,Fabia,II (2007—2010),1.4 MT (86 л.с.),383344.67222884385
Skoda,Fabia,II (2007—2010),1.4 TDI MT (69 л.с.),366155.4888888889
Skoda,Fabia,II (2007—2010),1.6 MT (105 л.с.),429163.25
Skoda,Fabia,II рестайлинг (2010—2014),1.2 MT (60 л.с.),392683.96153846156
Skoda,Fabia,II рестайлинг (2010—2014),1.4 MT (86 л.с.),525923.0005662515
Skoda,Fabia,II рестайлинг (2010—2014),1.6 AT (105 л.с.),646607.2936129647
